file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsFixedparRQMC/Fper2-4-Lat-RSB-14-10000.dat,Fper2,4,Lat,RS,14,True,19,-0.00000000000003629,0.00000000000000000,0.01384041068539973,1.85703571467138939,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-14-10000.dat,Fper2,4,Lat,RS,14,True,23,-0.00000000000003629,0.00000000000000000,0.01384041068539973,1.85703571467138939,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-14-10000.dat,Fper2,4,Lat,RS,14,True,27,-0.00000000000003629,0.00000000000000000,0.01384041068539973,1.85703571467138939,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-14-10000.dat,Fper2,4,Lat,RS,14,True,31,-0.00000000000003629,0.00000000000000000,0.01384041068539973,1.85703571467138939,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-16-10000.dat,Fper2,4,Lat,RS,16,False,11,-0.00000000000000023,0.00000000000000000,0.01838443070610456,1.76332009398976419,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-16-10000.dat,Fper2,4,Lat,RS,16,False,15,-0.00000000000000023,0.00000000000000000,0.01838443070610456,1.76332009398976419,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-16-10000.dat,Fper2,4,Lat,RS,16,False,19,-0.00000000000000023,0.00000000000000000,0.01838443070610456,1.76332009398976419,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-16-10000.dat,Fper2,4,Lat,RS,16,False,23,-0.00000000000000023,0.00000000000000000,0.01838443070610456,1.76332009398976419,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-16-10000.dat,Fper2,4,Lat,RS,16,False,27,-0.00000000000000023,0.00000000000000000,0.01838443070610456,1.76332009398976419,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-16-10000.dat,Fper2,4,Lat,RS,16,False,31,-0.00000000000000023,0.00000000000000000,0.01838443070610456,1.76332009398976419,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-16-10000.dat,Fper2,4,Lat,RS,16,True,11,-0.00000000000000040,0.00000000000000000,0.02117919945617064,1.65106031583506785,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-16-10000.dat,Fper2,4,Lat,RS,16,True,15,-0.00000000000000040,0.00000000000000000,0.02117919945617064,1.65106031583506785,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-16-10000.dat,Fper2,4,Lat,RS,16,True,19,-0.00000000000000040,0.00000000000000000,0.02117919945617064,1.65106031583506785,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-16-10000.dat,Fper2,4,Lat,RS,16,True,23,-0.00000000000000040,0.00000000000000000,0.02117919945617064,1.65106031583506785,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-16-10000.dat,Fper2,4,Lat,RS,16,True,27,-0.00000000000000040,0.00000000000000000,0.02117919945617064,1.65106031583506785,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RSB-16-10000.dat,Fper2,4,Lat,RS,16,True,31,-0.00000000000000040,0.00000000000000000,0.02117919945617064,1.65106031583506785,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsRandparRQMC/Fper2-4-Lat-Rp-RS-6-10000.dat,Fper2,4,Lat-Rp,RS,6,False,11,-0.00005626977589474,0.00006762284657448,-0.19266220211620158,28.73444426088238046,    ,0.00000615069779445,0.00000001749923954,0.00000001917919436,0.00000021551281374,0.00000147547089133,0.00000030234692802
