TestFunction,DrawMethod,dim,nPoints,log2n,shift,baker,rDrawn,mean,var,skew,kurt,MeanOfMeans,MedianOfMeans,LeeValiant,MinskerNdaoud(3),MinskerNdaoud(2),MinskerNdaoud(3;1.0)
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,15,4.2157626779529655e-05,5.89779737588751e-05,0.0749402160807304,3.506195157208553,3.941889242764141e-06,5.320355101867332e-06,5.548318300710066e-06,4.964697841257161e-06,4.331896429137815e-06,4.158660093087611e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,15,-2.7769267624553857e-05,4.696217744103505e-05,0.0874853551845196,3.139458851982252,3.162149035508429e-06,4.706883559901884e-06,4.986559499190553e-06,4.143503183403751e-06,3.5412406724076624e-06,3.449370430686334e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,19,-2.7769267624553857e-05,4.696217744103505e-05,0.0874853551845196,3.139458851982252,2.460607848438617e-06,3.7465324373269465e-06,3.979819351621708e-06,3.040319104205495e-06,2.712386871998716e-06,2.6231409204505403e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,19,4.2157626779529655e-05,5.89779737588751e-05,0.0749402160807304,3.506195157208553,3.0781244471858717e-06,4.2156965470059525e-06,4.385039364115223e-06,3.6897039967533893e-06,3.327441574249527e-06,3.1959609857494033e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,23,4.2157626779529655e-05,5.89779737588751e-05,0.0749402160807304,3.506195157208553,2.5739927589028177e-06,3.4597235179392034e-06,3.5944837730998795e-06,2.9525322868507613e-06,2.724085725797666e-06,2.6300171232607068e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,23,-2.7769267624553857e-05,4.696217744103505e-05,0.0874853551845196,3.139458851982252,2.060228528244527e-06,3.0856013466160807e-06,3.2899978615879857e-06,2.4642265225431894e-06,2.239833481512923e-06,2.1699433851751994e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,27,-2.7769267624553857e-05,4.696217744103505e-05,0.0874853551845196,3.139458851982252,1.741122010256458e-06,2.7253957842316755e-06,2.8980306209800173e-06,2.0227301081900933e-06,1.8675164273773838e-06,1.8118209057435692e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,27,4.2157626779529655e-05,5.89779737588751e-05,0.0749402160807304,3.506195157208553,2.1943447558424206e-06,2.933212734675095e-06,3.0292133047557483e-06,2.4781375901850473e-06,2.3080628290318575e-06,2.2372552535499556e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,31,-2.7769267624553857e-05,4.696217744103505e-05,0.0874853551845196,3.139458851982252,1.5549969245712894e-06,2.404816807384554e-06,2.5599060686182665e-06,1.7723643420058833e-06,1.6336207721394325e-06,1.6101145979905067e-06
PieceLinGauss,Lat-Rv,32,1024,10,rqmc,True,31,4.2157626779529655e-05,5.89779737588751e-05,0.0749402160807304,3.506195157208553,1.8818857525719771e-06,2.5472954668432704e-06,2.6389288694257326e-06,2.0831045014728957e-06,1.9583820260806155e-06,1.9080336341601854e-06
PieceLinGauss,Lat-Rv,32,4096,12,qmc,True,7,-0.0004216976830402899,5.957281080564376e-05,0.1771700217526734,3.4663605455622557,8.936320754713448e-06,1.194882723304532e-05,1.2554357112974451e-05,1.585426242329112e-05,1.0885241306069419e-05,1.2266024953699664e-05
PieceLinGauss,Lat-Rv,32,4096,12,qmc,True,11,-0.0004216976830402899,5.957281080564376e-05,0.1771700217526734,3.4663605455622557,5.693753593282226e-06,7.64922202959044e-06,8.017117455966627e-06,7.988878107440478e-06,6.583024268521676e-06,6.436837570485837e-06
PieceLinGauss,Lat-Rv,32,4096,12,qmc,True,15,-0.0004216976830402899,5.957281080564376e-05,0.1771700217526734,3.4663605455622557,4.165348485673085e-06,5.775381921680008e-06,6.0564470202999395e-06,5.352915681658888e-06,4.661098457423545e-06,4.484638358661306e-06
PieceLinGauss,Lat-Rv,32,4096,12,qmc,True,19,-0.0004216976830402899,5.957281080564376e-05,0.1771700217526734,3.4663605455622557,3.34067580456713e-06,4.56615831246231e-06,4.81235601816888e-06,4.049929327563466e-06,3.6382953976160323e-06,3.5179992921044997e-06
PieceLinGauss,Lat-Rv,32,4096,12,qmc,True,23,-0.0004216976830402899,5.957281080564376e-05,0.1771700217526734,3.4663605455622557,2.7955275767875097e-06,3.9017007451107715e-06,4.110007414882087e-06,3.3116863823561277e-06,3.0215188222176922e-06,2.9289003287419004e-06
PieceLinGauss,Lat-Rv,32,4096,12,qmc,True,27,-0.0004216976830402899,5.957281080564376e-05,0.1771700217526734,3.4663605455622557,2.401488099054902e-06,3.3749385429438076e-06,3.590331232585291e-06,2.7941375958227245e-06,2.5847598839917757e-06,2.504688908973665e-06
PieceLinGauss,Lat-Rv,32,4096,12,qmc,True,31,-0.0004216976830402899,5.957281080564376e-05,0.1771700217526734,3.4663605455622557,2.1198371396438845e-06,2.9771281770778558e-06,3.1416803838143845e-06,2.4237905901933644e-06,2.243511159030522e-06,2.2024948189949344e-06
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,7,3.8230105191240575e-06,1.4716133197341936e-05,0.027900407092288113,5.074693623479646,2.104531620726444e-06,1.736976719356189e-06,1.7237608044486666e-06,2.5637546286506353e-06,1.9881563148496575e-06,2.0874922027113626e-06
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,7,3.40064493863797e-05,1.1019263921516864e-05,0.036872354696502116,3.557416249970475,1.591723981006271e-06,2.1398939450519002e-06,2.2271695516277304e-06,2.869643507609852e-06,1.9187681391459343e-06,2.202991331107123e-06
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,11,3.8230105191240575e-06,1.4716133197341936e-05,0.027900407092288113,5.074693623479646,1.3431422261033155e-06,9.994603254580643e-07,9.668437009649926e-07,1.2621690685861512e-06,1.2555912470605582e-06,1.1265101557935157e-06
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,11,3.40064493863797e-05,1.1019263921516864e-05,0.036872354696502116,3.557416249970475,1.0046530356649963e-06,1.3525918031622424e-06,1.410136338016282e-06,1.3990967417272866e-06,1.1214740333853931e-06,1.118401123077817e-06
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,15,3.8230105191240575e-06,1.4716133197341936e-05,0.027900407092288113,5.074693623479646,9.786599527304296e-07,6.956302569598442e-07,6.643412990591497e-07,9.122118301419745e-07,9.439568066668378e-07,8.432642326570407e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,15,3.40064493863797e-05,1.1019263921516864e-05,0.036872354696502116,3.557416249970475,7.341623743142812e-07,1.0049097553632105e-06,1.0487584855263826e-06,9.202749838707617e-07,8.141364522657876e-07,7.741337246339843e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,19,3.8230105191240575e-06,1.4716133197341936e-05,0.027900407092288113,5.074693623479646,7.689694915353895e-07,5.361180633942105e-07,5.055682880788008e-07,7.181696017399563e-07,7.527930321941807e-07,6.772620644786394e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,19,3.40064493863797e-05,1.1019263921516864e-05,0.036872354696502116,3.557416249970475,5.830051941171978e-07,8.107565976781184e-07,8.436241610790887e-07,6.93773896268705e-07,6.334834844004656e-07,6.036337855017229e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,23,3.40064493863797e-05,1.1019263921516864e-05,0.036872354696502116,3.557416249970475,4.817585984389174e-07,6.661991901901097e-07,6.902868424975981e-07,5.586125448542045e-07,5.093331062478076e-07,4.949576571785784e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,23,3.8230105191240575e-06,1.4716133197341936e-05,0.027900407092288113,5.074693623479646,6.352468317765014e-07,4.3972063973008217e-07,4.133723192386423e-07,6.069622443322771e-07,6.243976198756324e-07,5.744391248304238e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,27,3.8230105191240575e-06,1.4716133197341936e-05,0.027900407092288113,5.074693623479646,5.350920830924606e-07,3.606593098696924e-07,3.347522746373155e-07,5.125294152675107e-07,5.267632040934187e-07,4.884306757884782e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,27,3.40064493863797e-05,1.1019263921516864e-05,0.036872354696502116,3.557416249970475,4.091348677331858e-07,5.809819641550847e-07,6.025792678534688e-07,4.5931007666517456e-07,4.281807772984255e-07,4.1559607481591374e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,31,3.40064493863797e-05,1.1019263921516864e-05,0.036872354696502116,3.557416249970475,3.5651034127740755e-07,5.137855592290526e-07,5.307852697307889e-07,3.983278408534066e-07,3.756057996816532e-07,3.6320580466554545e-07
PieceLinGauss,Lat-Rv,32,4096,12,rqmc,True,31,3.8230105191240575e-06,1.4716133197341936e-05,0.027900407092288113,5.074693623479646,4.744455037551363e-07,3.1916375155925214e-07,2.948438077924462e-07,4.6167642583259595e-07,4.683370685825622e-07,4.4082345438072933e-07
PieceLinGauss,Lat-Rv,32,16384,14,qmc,True,7,-0.00011815902776451148,1.6226877175531284e-05,0.11246051080216099,4.89515812350422,2.3529322349284326e-06,2.438899198998678e-06,2.4658670615127677e-06,3.279976199113488e-06,2.4341098117999708e-06,2.632641260848228e-06
PieceLinGauss,Lat-Rv,32,16384,14,qmc,True,11,-0.00011815902776451148,1.6226877175531284e-05,0.11246051080216099,4.89515812350422,1.469422843792577e-06,1.5218794343915106e-06,1.518410194753301e-06,1.641188018344481e-06,1.491505030559493e-06,1.3978066359243107e-06
PieceLinGauss,Lat-Rv,32,16384,14,qmc,True,15,-0.00011815902776451148,1.6226877175531284e-05,0.11246051080216099,4.89515812350422,1.10324282347902e-06,1.1219193417354022e-06,1.107251803313177e-06,1.1577993673995368e-06,1.1100818057767795e-06,1.0288089221942894e-06
PieceLinGauss,Lat-Rv,32,16384,14,qmc,True,19,-0.00011815902776451148,1.6226877175531284e-05,0.11246051080216099,4.89515812350422,8.691222409489561e-07,8.879344035042051e-07,8.706551099054931e-07,8.966638799519984e-07,8.718270900797842e-07,8.179066941165263e-07
PieceLinGauss,Lat-Rv,32,16384,14,qmc,True,23,-0.00011815902776451148,1.6226877175531284e-05,0.11246051080216099,4.89515812350422,7.2645231158478e-07,7.315341221696919e-07,7.197954739215575e-07,7.411795588009835e-07,7.288887031390996e-07,6.877485398158012e-07
PieceLinGauss,Lat-Rv,32,16384,14,qmc,True,27,-0.00011815902776451148,1.6226877175531284e-05,0.11246051080216099,4.89515812350422,6.107316445658897e-07,6.201462418987169e-07,6.065538947850661e-07,6.177791271280345e-07,6.153447872400852e-07,5.794895484409689e-07
PieceLinGauss,Lat-Rv,32,16384,14,qmc,True,31,-0.00011815902776451148,1.6226877175531284e-05,0.11246051080216099,4.89515812350422,5.300150997295659e-07,5.359792396930422e-07,5.283938659153045e-07,5.381577338465716e-07,5.300588463501081e-07,5.075787783537143e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,7,2.156937095251273e-05,2.8671495677977877e-06,0.006932359167258897,5.257374753698973,4.0475823027377345e-07,4.634642232995224e-07,4.743803640764368e-07,6.204752542714095e-07,4.339982003724693e-07,4.859543995107323e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,7,-4.185722035701115e-06,3.7403547664787958e-06,-0.06756600838057639,10.543934957091471,5.222599510601348e-07,1.8152066179273519e-07,1.6849972087235023e-07,2.679182630471683e-07,2.7895302731324127e-07,2.4109359238515086e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,11,-4.185722035701115e-06,3.7403547664787958e-06,-0.06756600838057639,10.543934957091471,3.387810154765658e-07,1.0819980620851382e-07,9.757196285962316e-08,1.4801370132709196e-07,2.001397494196328e-07,1.5165310952478407e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,11,2.156937095251273e-05,2.8671495677977877e-06,0.006932359167258897,5.257374753698973,2.610976779260438e-07,2.9839500314795617e-07,3.036829977870447e-07,3.092748019274532e-07,2.608520787965181e-07,2.563154414121785e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,15,2.156937095251273e-05,2.8671495677977877e-06,0.006932359167258897,5.257374753698973,1.938073651160566e-07,2.2259621234770252e-07,2.277742517885855e-07,2.10842546310062e-07,1.9659988596409547e-07,1.8356142906265292e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,15,-4.185722035701115e-06,3.7403547664787958e-06,-0.06756600838057639,10.543934957091471,2.4827664485829234e-07,7.811166502519344e-08,7.06281537806379e-08,1.1544203227774e-07,1.658830382597281e-07,1.2356636385653166e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,19,-4.185722035701115e-06,3.7403547664787958e-06,-0.06756600838057639,10.543934957091471,1.9632260117773082e-07,5.9089909335269646e-08,5.3226954926639985e-08,1.0120834020925658e-07,1.4137080354557747e-07,1.0904366825675103e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,19,2.156937095251273e-05,2.8671495677977877e-06,0.006932359167258897,5.257374753698973,1.521038953540327e-07,1.7805940173011015e-07,1.8256185853168203e-07,1.6240888862490655e-07,1.5149594723253904e-07,1.444826967852084e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,23,-4.185722035701115e-06,3.7403547664787958e-06,-0.06756600838057639,10.543934957091471,1.6222683789849e-07,4.9145772173900955e-08,4.4187438077034144e-08,9.240053027254939e-08,1.2337492805202244e-07,9.900507448673979e-08
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,23,2.156937095251273e-05,2.8671495677977877e-06,0.006932359167258897,5.257374753698973,1.2621506178039367e-07,1.4979591616292934e-07,1.5353933869839044e-07,1.3104679555401478e-07,1.2633249024636022e-07,1.1971620330812177e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,27,2.156937095251273e-05,2.8671495677977877e-06,0.006932359167258897,5.257374753698973,1.0704177043818924e-07,1.2699788210258308e-07,1.2931158726266494e-07,1.102255547206093e-07,1.070681273760574e-07,1.0185951594327912e-07
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,27,-4.185722035701115e-06,3.7403547664787958e-06,-0.06756600838057639,10.543934957091471,1.376929002667515e-07,4.2204083937698496e-08,3.809369605994866e-08,8.359509570293075e-08,1.0893761679252058e-07,8.921896430605752e-08
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,31,2.156937095251273e-05,2.8671495677977877e-06,0.006932359167258897,5.257374753698973,9.346245553190365e-08,1.0951528254621073e-07,1.1168735185980155e-07,9.406896932563136e-08,9.292119601828425e-08,8.863802649339914e-08
PieceLinGauss,Lat-Rv,32,16384,14,rqmc,True,31,-4.185722035701115e-06,3.7403547664787958e-06,-0.06756600838057639,10.543934957091471,1.1883694796674389e-07,3.6663411541930076e-08,3.309906140747529e-08,7.678006014895106e-08,9.688612170993202e-08,8.131940576246716e-08
PieceLinGauss,Lat-Rv,32,65536,16,qmc,True,7,-4.430295905966466e-05,3.908220728365163e-06,0.040304318147409486,10.666419901840996,5.593030867502691e-07,3.5041975275159694e-07,3.410456126393822e-07,5.035487652058866e-07,4.026969974579568e-07,4.2009242265105975e-07
PieceLinGauss,Lat-Rv,32,65536,16,qmc,True,11,-4.430295905966466e-05,3.908220728365163e-06,0.040304318147409486,10.666419901840996,3.571105057778625e-07,2.2314569599962901e-07,2.1447286678767776e-07,2.5797760689476175e-07,2.7119696981669843e-07,2.369879279691515e-07
PieceLinGauss,Lat-Rv,32,65536,16,qmc,True,15,-4.430295905966466e-05,3.908220728365163e-06,0.040304318147409486,10.666419901840996,2.589146876915035e-07,1.583887139333935e-07,1.5168720402764983e-07,1.8662441043553976e-07,2.0610001066918457e-07,1.7800212550419013e-07
PieceLinGauss,Lat-Rv,32,65536,16,qmc,True,19,-4.430295905966466e-05,3.908220728365163e-06,0.040304318147409486,10.666419901840996,2.102720666776643e-07,1.2465262195369224e-07,1.1917162539672646e-07,1.5437286340074212e-07,1.7110369866313792e-07,1.5119580385330666e-07
PieceLinGauss,Lat-Rv,32,65536,16,qmc,True,23,-4.430295905966466e-05,3.908220728365163e-06,0.040304318147409486,10.666419901840996,1.7088399979968752e-07,9.938215109259377e-08,9.562858572555945e-08,1.2624206675074095e-07,1.4325243275073724e-07,1.2553878258591273e-07
PieceLinGauss,Lat-Rv,32,65536,16,qmc,True,27,-4.430295905966466e-05,3.908220728365163e-06,0.040304318147409486,10.666419901840996,1.4631147061094065e-07,8.510247132521396e-08,8.1287143009482e-08,1.0887185773703776e-07,1.2398818839370174e-07,1.1025314932202301e-07
PieceLinGauss,Lat-Rv,32,65536,16,qmc,True,31,-4.430295905966466e-05,3.908220728365163e-06,0.040304318147409486,10.666419901840996,1.2751738250183854e-07,7.471847717996293e-08,7.121206777508302e-08,1.008607778089173e-07,1.1133870320737613e-07,1.0068029268141302e-07
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,7,4.273011173767869e-06,7.586471340089444e-07,0.10498569175805582,12.66686961707963,1.074576695426141e-07,9.466625131063366e-08,9.424532371481295e-08,1.2431440934569724e-07,9.170368858255055e-08,1.0021689829347345e-07
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,7,1.8150010110954724e-05,9.043625839192628e-07,0.693449674326479,34.78906183924319,1.3174111898389322e-07,2.2166495285290448e-08,2.0721732890580935e-08,3.1133040263004793e-08,3.5067450771460056e-08,2.8563811828446724e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,11,1.8150010110954724e-05,9.043625839192628e-07,0.693449674326479,34.78906183924319,8.241423294003186e-08,1.4085314801078638e-08,1.3008750308276358e-08,1.6900870320723803e-08,2.612472690732952e-08,1.713696485848821e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,11,4.273011173767869e-06,7.586471340089444e-07,0.10498569175805582,12.66686961707963,6.963768699996044e-08,5.92603863893887e-08,5.9081878567490416e-08,6.445562061207909e-08,5.834676965676099e-08,5.555094662964853e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,15,4.273011173767869e-06,7.586471340089444e-07,0.10498569175805582,12.66686961707963,5.233031266835555e-08,4.340105809246324e-08,4.346742881874008e-08,4.36792183242246e-08,4.3738984359930544e-08,3.9770972221128814e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,15,1.8150010110954724e-05,9.043625839192628e-07,0.693449674326479,34.78906183924319,6.219188137698853e-08,1.0198781782330238e-08,9.465947696936815e-09,1.3593805367139729e-08,2.230148142231009e-08,1.4983247282947765e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,19,4.273011173767869e-06,7.586471340089444e-07,0.10498569175805582,12.66686961707963,4.0156041577527375e-08,3.409158062715355e-08,3.439376408248176e-08,3.369092547438237e-08,3.3682691616184e-08,3.14092899566958e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,19,1.8150010110954724e-05,9.043625839192628e-07,0.693449674326479,34.78906183924319,4.997437195165484e-08,8.11948374999309e-09,7.49471927227662e-09,1.1727256013035983e-08,2.0719932245514063e-08,1.3326273528170894e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,23,1.8150010110954724e-05,9.043625839192628e-07,0.693449674326479,34.78906183924319,4.043225365553732e-08,6.577939747818041e-09,6.097810706954317e-09,1.0157526245876263e-08,1.7422765983583388e-08,1.1775485780250605e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,23,4.273011173767869e-06,7.586471340089444e-07,0.10498569175805582,12.66686961707963,3.348426648308876e-08,2.8021242392031406e-08,2.8271124304843834e-08,2.8133745035831883e-08,2.8910133784844865e-08,2.6758019852255034e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,27,1.8150010110954724e-05,9.043625839192628e-07,0.693449674326479,34.78906183924319,3.3792979393650555e-08,5.6233514405174915e-09,5.215552735237052e-09,9.023119961831899e-09,1.5238826681988696e-08,1.0479411401566865e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,27,4.273011173767869e-06,7.586471340089444e-07,0.10498569175805582,12.66686961707963,2.7866480407447038e-08,2.3357469808879972e-08,2.3638326214418236e-08,2.3531823150032307e-08,2.407359714709344e-08,2.2505082447501477e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,31,4.273011173767869e-06,7.586471340089444e-07,0.10498569175805582,12.66686961707963,2.440344007986688e-08,2.0567841587617945e-08,2.0798063444926107e-08,2.0714029437139714e-08,2.1526370621946044e-08,2.0078122174357393e-08
PieceLinGauss,Lat-Rv,32,65536,16,rqmc,True,31,1.8150010110954724e-05,9.043625839192628e-07,0.693449674326479,34.78906183924319,2.9717977082003537e-08,4.939700617140844e-09,4.5706955785968e-09,8.337002751379076e-09,1.4529384578944123e-08,9.95619749181528e-09
